candidate	channel	decimal90	binary64
18	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
18	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
18	mission-health	-1.17667090694409678753822558555660524972250084995701432337463877087231236200236636506759047	-1.1766709069440968
18	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
18	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
18	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
18	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
19	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
19	mission-health	-1.17676447087665940513650859311527993476753445937203641194386382999060415263258599444391600	-1.1767644708766594
19	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
19	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
19	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
19	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
20	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
20	mission-health	-1.17686975930840210174197727519184451872559552594563218977645883834248749629372727541021930	-1.176869759308402
20	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
20	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
20	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
20	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
21	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
21	mission-health	-1.17695352090641554687308297916944428194318388099856714227752574442099986133394665306867349	-1.1769535209064155
21	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
21	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
21	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
21	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
22	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
22	mission-health	-1.17696865611777429300869855701635677479444159369319219112098521140718108973825960835778725	-1.1769686561177743
22	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
22	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
22	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
22	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
23	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
23	mission-health	-1.17698879132671842533673431954754272849761001078500475833345993095788723624835245606293866	-1.1769887913267185
23	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
23	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
23	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
23	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
24	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
24	mission-health	-1.17701388789936148091435124242815163543084802513309976974807558901314109395636218184480589	-1.1770138878993615
24	portfolio-pct	-1.38364655976496642489535073931818742750965110826170501296686755424806495964761725063658750	-1.3836465597649665
24	sorry-count-norm	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	stack-pct	-1.38364655973445829123329657874954947319042701646883615644862902057111362118729037038666720	-1.3836465597344583
24	support-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
24	ticks-firing-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	active-repo-ratio	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	annotation-health	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	attack-coverage	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	consulting-pct	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	coupling-density	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	depositing-signal	-1.38364655978937293182932086241790410960171649842156436449728620402694109978671934078634874	-1.383646559789373
25	loop-health	-1.38364061116992292656927244290735756453842954818865023879111257578521680263769649157075554	-1.3836406111699229
25	mathematics-pct	-1.38364655978327130509582833164297493907870015088159952661468154158222206475194381824890844	-1.3836465597832712
